"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 12 20:15:06 GMT 2024","Thu Sep 12 20:15:07 GMT 2024","993","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testBrowserBackButtonInLogout","testBrowserBackButtonInLogout","TC_02.006.02 Validate Browser Back Button in Logout"
"passed","Thu Sep 12 20:14:29 GMT 2024","Thu Sep 12 20:14:31 GMT 2024","1955","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testBudgetAddValidAmount","testBudgetAddValidAmount","06.001.01 Validate add valid amount"
"passed","Thu Sep 12 20:14:32 GMT 2024","Thu Sep 12 20:14:32 GMT 2024","336","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testBudgetsCorrectMonthAndYear","testBudgetsCorrectMonthAndYear","TC_06.002.01 Correct month and year"
"passed","Thu Sep 12 20:14:59 GMT 2024","Thu Sep 12 20:15:01 GMT 2024","1830","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch",""
"unknown","Thu Sep 12 20:14:06 GMT 2024","Thu Sep 12 20:14:06 GMT 2024","0","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testErrorMessageEmptyEmailAndPassword","testErrorMessageEmptyEmailAndPassword","TC_02.002.05 Validate Error Message for Empty Email and Password"
"passed","Thu Sep 12 20:14:33 GMT 2024","Thu Sep 12 20:14:35 GMT 2024","1864","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testChangeBudgetByFixedAmount","testChangeBudgetByFixedAmount","TC_06.001.03 Validate change budget by 'Set a fixed amount every period'"
"passed","Thu Sep 12 20:15:11 GMT 2024","Thu Sep 12 20:15:13 GMT 2024","2377","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testNoLoggingAfterChangingPassword","testNoLoggingAfterChangingPassword","TC_02.003.04 Validate No Logging Old Password After Changing Password"
"unknown","Thu Sep 12 20:14:06 GMT 2024","Thu Sep 12 20:14:06 GMT 2024","0","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testAccountLockoutAfterMultipleFailedAttempts","testAccountLockoutAfterMultipleFailedAttempts","TC_02.002.06 Validate Account Lockout After Multiple Failed Attempts"
"passed","Thu Sep 12 20:14:48 GMT 2024","Thu Sep 12 20:14:50 GMT 2024","1880","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts",""
"passed","Thu Sep 12 20:14:38 GMT 2024","Thu Sep 12 20:14:39 GMT 2024","974","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsAndCorrectForOverspending","testCreateBudgetsAndCorrectForOverspending","TC_06.000.03 Validate create budgets with 'Add an amount every period and correct for overspending'"
