"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 27 14:29:13 GMT 2024","Fri Sep 27 14:29:13 GMT 2024","390","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testRegistrationWithMissingPasswordAgain","testRegistrationWithMissingPasswordAgain","TC_01.002.04 Validate Registration with Missing Password (Again)"
"passed","Fri Sep 27 14:29:32 GMT 2024","Fri Sep 27 14:29:32 GMT 2024","143","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testForgotPasswordFunctionality","testForgotPasswordFunctionality","TC_02.003.02 Validate 'Forgot Password?' Functionality"
"passed","Fri Sep 27 14:29:40 GMT 2024","Fri Sep 27 14:29:41 GMT 2024","502","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testTabAndEnterKeyboardKeys","testTabAndEnterKeyboardKeys","TC_02.004.01 Validate Tab and Enter Keyboard Keys"
"unknown","Fri Sep 27 14:28:47 GMT 2024","Fri Sep 27 14:28:47 GMT 2024","1","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testPasswordMissingSpecialCharacter","testPasswordMissingSpecialCharacter","TC_01.003.02 Validate Password Missing Special Character"
"passed","Fri Sep 27 14:30:00 GMT 2024","Fri Sep 27 14:30:02 GMT 2024","2137","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch",""
"unknown","Fri Sep 27 14:28:47 GMT 2024","Fri Sep 27 14:28:47 GMT 2024","0","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testAccountLockoutAfterMultipleFailedAttempts","testAccountLockoutAfterMultipleFailedAttempts","TC_02.002.06 Validate Account Lockout After Multiple Failed Attempts"
"passed","Fri Sep 27 14:28:51 GMT 2024","Fri Sep 27 14:28:52 GMT 2024","251","Surefire suite","Surefire test","test.LoggingOutTest","test.LoggingOutTest","testClearingSessionStorageOnLogout","testClearingSessionStorageOnLogout","TC_03.002.03 Validate Clearing Session Storage on Logout"
"passed","Fri Sep 27 14:29:33 GMT 2024","Fri Sep 27 14:29:35 GMT 2024","2211","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testNoLoggingAfterChangingPassword","testNoLoggingAfterChangingPassword","TC_02.003.04 Validate No Logging Old Password After Changing Password"
"passed","Fri Sep 27 14:29:00 GMT 2024","Fri Sep 27 14:29:00 GMT 2024","596","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testDifferentPasswordsInConfirmationField","testDifferentPasswordsInConfirmationField","TC_01.002.05 Validate Different Passwords in Confirmation Field"
"passed","Fri Sep 27 14:29:57 GMT 2024","Fri Sep 27 14:29:59 GMT 2024","2087","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch",""
"passed","Fri Sep 27 14:30:06 GMT 2024","Fri Sep 27 14:30:09 GMT 2024","2101","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts",""
"passed","Fri Sep 27 14:28:56 GMT 2024","Fri Sep 27 14:28:56 GMT 2024","276","Surefire suite","Surefire test","test.LoggingOutTest","test.LoggingOutTest","testSuccessfulLogout","testSuccessfulLogout","TC_03.001.01 Validate Successful Logout"
"passed","Fri Sep 27 14:29:21 GMT 2024","Fri Sep 27 14:29:23 GMT 2024","2163","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testBudgetAddValidAmount","testBudgetAddValidAmount","TC_06.004.01 Validate add Valid Amount to Budget"
"passed","Fri Sep 27 14:29:47 GMT 2024","Fri Sep 27 14:29:47 GMT 2024","21","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testPlaceholderPasswordText","testPlaceholderPasswordText","TC_02.005.02 Validate Placeholder Password Text"
"passed","Fri Sep 27 14:29:11 GMT 2024","Fri Sep 27 14:29:11 GMT 2024","395","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testRegistrationWithMissingEmail","testRegistrationWithMissingEmail","TC_01.002.01 Validate Registration with Missing Email"
"unknown","Fri Sep 27 14:28:47 GMT 2024","Fri Sep 27 14:28:47 GMT 2024","0","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testErrorMessageEmptyEmail","testErrorMessageEmptyEmail","TC_02.002.03 Validate Error Message for Empty Email"
"passed","Fri Sep 27 14:30:03 GMT 2024","Fri Sep 27 14:30:05 GMT 2024","2401","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch",""
"passed","Fri Sep 27 14:29:46 GMT 2024","Fri Sep 27 14:29:46 GMT 2024","107","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testPasswordToggleVisibility","testPasswordToggleVisibility","TC_02.003.01 Validate Password Toggle Visibility"
"passed","Fri Sep 27 14:29:39 GMT 2024","Fri Sep 27 14:29:40 GMT 2024","1122","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testRememberMeOption","testRememberMeOption","TC_02.001.02 Validate 'Remember Me' Option"
"passed","Fri Sep 27 14:28:59 GMT 2024","Fri Sep 27 14:28:59 GMT 2024","590","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testAdditionalInformationButtonCheckYourPasswordSecurity","testAdditionalInformationButtonCheckYourPasswordSecurity","TC_01.004.03 Validate the Additional Information Button 'Check your password security'"
"passed","Fri Sep 27 14:29:02 GMT 2024","Fri Sep 27 14:29:02 GMT 2024","121","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testPasswordMasking","testPasswordMasking","TC_01.005.04 Validate Password Masking "
