"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Aug 28 22:15:26 GMT 2024","Wed Aug 28 22:15:28 GMT 2024","2219","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatDailyAndCheckNextExpectedMatch","testSetBillToRepeatDailyAndCheckNextExpectedMatch",""
"unknown","Wed Aug 28 22:14:38 GMT 2024","Wed Aug 28 22:14:38 GMT 2024","0","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testErrorMessageEmptyEmail","testErrorMessageEmptyEmail","TC_01.001.04 Validate Error Message for Empty Email"
"passed","Wed Aug 28 22:14:57 GMT 2024","Wed Aug 28 22:14:58 GMT 2024","1007","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsAndCorrectForOverspending","testCreateBudgetsAndCorrectForOverspending","TC_06.000.03 Validate create budgets with 'Add an amount every period and correct for overspending'"
"passed","Wed Aug 28 22:14:45 GMT 2024","Wed Aug 28 22:14:47 GMT 2024","1955","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testBudgetAddValidAmount","testBudgetAddValidAmount","06.001.01 Validate add valid amount"
"failed","Wed Aug 28 22:15:13 GMT 2024","Wed Aug 28 22:15:15 GMT 2024","1487","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch",""
"passed","Wed Aug 28 22:15:03 GMT 2024","Wed Aug 28 22:15:03 GMT 2024","103","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testPasswordToggleVisibility","testPasswordToggleVisibility","TC_01.001.08 Validate Password Toggle Visibility"
"passed","Wed Aug 28 22:15:10 GMT 2024","Wed Aug 28 22:15:11 GMT 2024","1634","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCreateNewBills","testCreateNewBills",""
"passed","Wed Aug 28 22:15:06 GMT 2024","Wed Aug 28 22:15:07 GMT 2024","673","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testSuccessfulLoginWithCorrectCredentials","testSuccessfulLoginWithCorrectCredentials","TC_01.001.01 Validate Successful Login with Correct Credentials"
"unknown","Wed Aug 28 22:14:38 GMT 2024","Wed Aug 28 22:14:38 GMT 2024","0","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testErrorMessageEmptyEmailAndPassword","testErrorMessageEmptyEmailAndPassword","TC_01.001.06 Validate Error Message for Empty Email and Password"
"passed","Wed Aug 28 22:15:08 GMT 2024","Wed Aug 28 22:15:08 GMT 2024","543","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testTabAndEnterKeyboardKeys","testTabAndEnterKeyboardKeys","TC_01.001.11 Validate Tab and Enter Keyboard Keys"
"failed","Wed Aug 28 22:15:16 GMT 2024","Wed Aug 28 22:15:18 GMT 2024","1916","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch",""
"unknown","Wed Aug 28 22:14:38 GMT 2024","Wed Aug 28 22:14:38 GMT 2024","1","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testErrorMessageEmptyPassword","testErrorMessageEmptyPassword","TC_01.001.05 Validate Error Message for Empty Password"
"passed","Wed Aug 28 22:14:39 GMT 2024","Wed Aug 28 22:14:40 GMT 2024","943","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateValidBudgets","testCreateValidBudgets","06.000.01 Validate creation of a new budget"
"passed","Wed Aug 28 22:15:20 GMT 2024","Wed Aug 28 22:15:22 GMT 2024","2072","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts",""
"unknown","Wed Aug 28 22:14:38 GMT 2024","Wed Aug 28 22:14:38 GMT 2024","0","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testAccountLockoutAfterMultipleFailedAttempts","testAccountLockoutAfterMultipleFailedAttempts","TC_01.001.07 Validate Account Lockout After Multiple Failed Attempts"
"broken","Wed Aug 28 22:14:51 GMT 2024","Wed Aug 28 22:14:53 GMT 2024","1899","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testChangeBudgetByFixedAmount","testChangeBudgetByFixedAmount","TC_06.001.03 Validate change budget by 'Set a fixed amount every period'"
"passed","Wed Aug 28 22:14:59 GMT 2024","Wed Aug 28 22:15:00 GMT 2024","540","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testErrorMessageIncorrectPassword","testErrorMessageIncorrectPassword","TC_01.001.02 Validate Error Message for Incorrect Password"
