"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 23 10:04:14 GMT 2024","Tue Jul 23 10:04:15 GMT 2024","1319","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testBudgetsCorrectMonthAndYear","testBudgetsCorrectMonthAndYear","Budgets correct month and year FI-T8"
"passed","Tue Jul 23 10:03:42 GMT 2024","Tue Jul 23 10:03:44 GMT 2024","1933","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch",""
"passed","Tue Jul 23 10:04:17 GMT 2024","Tue Jul 23 10:04:18 GMT 2024","1024","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsAddAnAmountEveryPeriod","testCreateBudgetsAddAnAmountEveryPeriod","Create Budgets add an amount every period FI-T10"
"passed","Tue Jul 23 10:04:19 GMT 2024","Tue Jul 23 10:04:20 GMT 2024","1215","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsAndCorrectForOverspending","testCreateBudgetsAndCorrectForOverspending","Create Budgets and correct for overspending FI-T11"
"passed","Tue Jul 23 10:03:35 GMT 2024","Tue Jul 23 10:03:37 GMT 2024","1465","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch",""
"passed","Tue Jul 23 10:03:32 GMT 2024","Tue Jul 23 10:03:34 GMT 2024","1675","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCreateNewBills","testCreateNewBills",""
"passed","Tue Jul 23 10:04:01 GMT 2024","Tue Jul 23 10:04:03 GMT 2024","1952","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckNextExpectedMatch","testSetBillToRepeatYearlyAndCheckNextExpectedMatch",""
"passed","Tue Jul 23 10:03:39 GMT 2024","Tue Jul 23 10:03:41 GMT 2024","1934","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatDailyAndCheckNextExpectedMatch","testSetBillToRepeatDailyAndCheckNextExpectedMatch",""
"passed","Tue Jul 23 10:04:10 GMT 2024","Tue Jul 23 10:04:12 GMT 2024","1926","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testAddBudgetValidAmount","testAddBudgetValidAmount","Add budget valid amount FI-T6"
"passed","Tue Jul 23 10:04:04 GMT 2024","Tue Jul 23 10:04:05 GMT 2024","958","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateFirstBudgets","testCreateFirstBudgets","Create Budgets FI-T5"
"passed","Tue Jul 23 10:03:49 GMT 2024","Tue Jul 23 10:03:51 GMT 2024","1905","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch",""
"passed","Tue Jul 23 10:04:22 GMT 2024","Tue Jul 23 10:04:24 GMT 2024","1861","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsWithFixedAmount","testCreateBudgetsWithFixedAmount","Change budgets to a fixed amount FI-T9"
"passed","Tue Jul 23 10:03:53 GMT 2024","Tue Jul 23 10:03:55 GMT 2024","2138","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch",""
"passed","Tue Jul 23 10:04:07 GMT 2024","Tue Jul 23 10:04:09 GMT 2024","1964","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testAddBudgetInvalidAmount","testAddBudgetInvalidAmount","Add budget invalid amount FI-T7"
"passed","Tue Jul 23 10:03:46 GMT 2024","Tue Jul 23 10:03:48 GMT 2024","1981","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatHalfYearAndCheckExpectedMonthlyCosts","testSetBillToRepeatHalfYearAndCheckExpectedMonthlyCosts",""
"passed","Tue Jul 23 10:03:57 GMT 2024","Tue Jul 23 10:03:59 GMT 2024","2348","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts",""
