"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 05 09:47:17 GMT 2024","Thu Sep 05 09:47:18 GMT 2024","399","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testRegistrationWithMissingEmail","testRegistrationWithMissingEmail","TC_01.001.02 Validate Registration with Missing Email"
"passed","Thu Sep 05 09:48:07 GMT 2024","Thu Sep 05 09:48:07 GMT 2024","141","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testForgotPasswordFunctionality","testForgotPasswordFunctionality","TC_01.001.10 Validate 'Forgot Password?' Functionality"
"passed","Thu Sep 05 09:48:10 GMT 2024","Thu Sep 05 09:48:13 GMT 2024","2224","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testLoggingNewPasswordAfterChangingPassword","testLoggingNewPasswordAfterChangingPassword","TC_01.001.18 Validate Logging New Password After Changing Password"
"passed","Thu Sep 05 09:47:38 GMT 2024","Thu Sep 05 09:47:40 GMT 2024","1603","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCreateNewBills","testCreateNewBills",""
"passed","Thu Sep 05 09:47:31 GMT 2024","Thu Sep 05 09:47:33 GMT 2024","1827","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testChangeBudgetByFixedAmount","testChangeBudgetByFixedAmount","TC_06.001.03 Validate change budget by 'Set a fixed amount every period'"
"passed","Thu Sep 05 09:47:54 GMT 2024","Thu Sep 05 09:47:56 GMT 2024","1854","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch",""
"passed","Thu Sep 05 09:47:41 GMT 2024","Thu Sep 05 09:47:42 GMT 2024","1432","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch",""
"unknown","Thu Sep 05 09:47:12 GMT 2024","Thu Sep 05 09:47:12 GMT 2024","2","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testErrorMessageEmptyEmailAndPassword","testErrorMessageEmptyEmailAndPassword","TC_01.001.06 Validate Error Message for Empty Email and Password"
"passed","Thu Sep 05 09:47:15 GMT 2024","Thu Sep 05 09:47:15 GMT 2024","20","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testPlaceholderPasswordText","testPlaceholderPasswordText","TC_01.001.08 Validate Placeholder Password Text"
"passed","Thu Sep 05 09:48:06 GMT 2024","Thu Sep 05 09:48:07 GMT 2024","516","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testErrorMessageNonExistentEmail","testErrorMessageNonExistentEmail","TC_01.001.03 Validate Error Message for Non-Existent Email"
"passed","Thu Sep 05 09:47:34 GMT 2024","Thu Sep 05 09:47:35 GMT 2024","987","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetByAddAmountEveryPeriod","testCreateBudgetByAddAmountEveryPeriod","TC_06.000.02 Validate create budget with 'Add an amount every period'"
"passed","Thu Sep 05 09:47:19 GMT 2024","Thu Sep 05 09:47:20 GMT 2024","394","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testRegistrationWithMissingPasswordAgain","testRegistrationWithMissingPasswordAgain","TC_01.001.05 Validate Registration with Missing Password (Again)"
"passed","Thu Sep 05 09:47:16 GMT 2024","Thu Sep 05 09:47:17 GMT 2024","846","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testRegisteringKeyboardKeysUse","testRegisteringKeyboardKeysUse","TC_01.001.06 Validate Registering Keyboard Keys Use"
"passed","Thu Sep 05 09:47:36 GMT 2024","Thu Sep 05 09:47:37 GMT 2024","965","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsAndCorrectForOverspending","testCreateBudgetsAndCorrectForOverspending","TC_06.000.03 Validate create budgets with 'Add an amount every period and correct for overspending'"
"passed","Thu Sep 05 09:48:14 GMT 2024","Thu Sep 05 09:48:14 GMT 2024","22","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testPlaceholderEmailText","testPlaceholderEmailText","TC_01.001.12 Validate Placeholder Email Text"
"passed","Thu Sep 05 09:48:15 GMT 2024","Thu Sep 05 09:48:16 GMT 2024","1048","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testRememberMeOption","testRememberMeOption","TC_01.001.09 Validate 'Remember Me' Option"
"passed","Thu Sep 05 09:47:51 GMT 2024","Thu Sep 05 09:47:53 GMT 2024","1871","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatDailyAndCheckNextExpectedMatch","testSetBillToRepeatDailyAndCheckNextExpectedMatch",""
"passed","Thu Sep 05 09:47:13 GMT 2024","Thu Sep 05 09:47:13 GMT 2024","480","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testAcceptingSpacesInputFields","testAcceptingSpacesInputFields","TC_01.001.11 Validate Accepting Spaces in Input Fields"
"passed","Thu Sep 05 09:48:18 GMT 2024","Thu Sep 05 09:48:19 GMT 2024","540","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testTabAndEnterKeyboardKeys","testTabAndEnterKeyboardKeys","TC_01.001.11 Validate Tab and Enter Keyboard Keys"
"passed","Thu Sep 05 09:47:44 GMT 2024","Thu Sep 05 09:47:45 GMT 2024","1842","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch",""
"passed","Thu Sep 05 09:47:46 GMT 2024","Thu Sep 05 09:47:48 GMT 2024","1839","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts",""
