"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 23 19:24:24 GMT 2024","Sat Mar 23 19:24:27 GMT 2024","3725","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCreateNewBills","testCreateNewBills",""
"failed","Sat Mar 23 19:25:15 GMT 2024","Sat Mar 23 19:25:18 GMT 2024","2927","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsAndCorrectForOverspending","testCreateBudgetsAndCorrectForOverspending","Create Budgets and correct for overspending FI-T11"
"passed","Sat Mar 23 19:25:11 GMT 2024","Sat Mar 23 19:25:14 GMT 2024","2906","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsAddAnAmountEveryPeriod","testCreateBudgetsAddAnAmountEveryPeriod","Create Budgets add an amount every period FI-T10"
"passed","Sat Mar 23 19:24:37 GMT 2024","Sat Mar 23 19:24:40 GMT 2024","2803","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch",""
"passed","Sat Mar 23 19:25:07 GMT 2024","Sat Mar 23 19:25:07 GMT 2024","338","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testBudgetsCorrectMonthAndYear","testBudgetsCorrectMonthAndYear","Budgets correct month and year FI-T8"
"passed","Sat Mar 23 19:25:02 GMT 2024","Sat Mar 23 19:25:03 GMT 2024","895","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateFirstBudgets","testCreateFirstBudgets","Create Budgets FI-T5"
"passed","Sat Mar 23 19:24:32 GMT 2024","Sat Mar 23 19:24:35 GMT 2024","2841","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatDailyAndCheckNextExpectedMatch","testSetBillToRepeatDailyAndCheckNextExpectedMatch",""
"passed","Sat Mar 23 19:25:19 GMT 2024","Sat Mar 23 19:25:22 GMT 2024","2953","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsWithFixedAmount","testCreateBudgetsWithFixedAmount","Create Budgets with fixed amount FI-T9"
"passed","Sat Mar 23 19:24:54 GMT 2024","Sat Mar 23 19:24:56 GMT 2024","2827","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts",""
"passed","Sat Mar 23 19:25:04 GMT 2024","Sat Mar 23 19:25:05 GMT 2024","989","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testAddBudgetValidAmount","testAddBudgetValidAmount","Add budget valid amount FI-T6"
"passed","Sat Mar 23 19:25:08 GMT 2024","Sat Mar 23 19:25:09 GMT 2024","980","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testAddBudgetInvalidAmount","testAddBudgetInvalidAmount","Add budget invalid amount FI-T7"
"passed","Sat Mar 23 19:24:41 GMT 2024","Sat Mar 23 19:24:44 GMT 2024","2847","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatHalfYearAndCheckExpectedMonthlyCosts","testSetBillToRepeatHalfYearAndCheckExpectedMonthlyCosts",""
"passed","Sat Mar 23 19:24:45 GMT 2024","Sat Mar 23 19:24:48 GMT 2024","2838","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch",""
"passed","Sat Mar 23 19:24:29 GMT 2024","Sat Mar 23 19:24:31 GMT 2024","2379","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch",""
"passed","Sat Mar 23 19:24:49 GMT 2024","Sat Mar 23 19:24:52 GMT 2024","2833","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch",""
"passed","Sat Mar 23 19:24:58 GMT 2024","Sat Mar 23 19:25:01 GMT 2024","2827","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckNextExpectedMatch","testSetBillToRepeatYearlyAndCheckNextExpectedMatch",""
