"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 20 22:40:40 GMT 2024","Wed Mar 20 22:40:43 GMT 2024","2957","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsWithFixedAmount","testCreateBudgetsWithFixedAmount","Create Budgets with fixed amount FI-T9"
"passed","Wed Mar 20 22:39:45 GMT 2024","Wed Mar 20 22:39:49 GMT 2024","3871","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCreateNewBills","testCreateNewBills",""
"passed","Wed Mar 20 22:40:35 GMT 2024","Wed Mar 20 22:40:38 GMT 2024","3082","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsAndCorrectForOverspending","testCreateBudgetsAndCorrectForOverspending","Create Budgets and correct for overspending FI-T11"
"passed","Wed Mar 20 22:39:54 GMT 2024","Wed Mar 20 22:39:57 GMT 2024","2817","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatDailyAndCheckNextExpectedMatch","testSetBillToRepeatDailyAndCheckNextExpectedMatch",""
"passed","Wed Mar 20 22:40:25 GMT 2024","Wed Mar 20 22:40:26 GMT 2024","990","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testAddBudgetValidAmount","testAddBudgetValidAmount","Add budget valid amount FI-T6"
"passed","Wed Mar 20 22:40:06 GMT 2024","Wed Mar 20 22:40:09 GMT 2024","2785","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch",""
"passed","Wed Mar 20 22:39:58 GMT 2024","Wed Mar 20 22:40:01 GMT 2024","2777","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch",""
"passed","Wed Mar 20 22:40:02 GMT 2024","Wed Mar 20 22:40:05 GMT 2024","2742","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatHalfYearAndCheckExpectedMonthlyCosts","testSetBillToRepeatHalfYearAndCheckExpectedMonthlyCosts",""
"passed","Wed Mar 20 22:40:31 GMT 2024","Wed Mar 20 22:40:34 GMT 2024","3085","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsAddAnAmountEveryPeriod","testCreateBudgetsAddAnAmountEveryPeriod","Create Budgets add an amount every period FI-T10"
"passed","Wed Mar 20 22:40:27 GMT 2024","Wed Mar 20 22:40:28 GMT 2024","322","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testBudgetsCorrectMonthAndYear","testBudgetsCorrectMonthAndYear","Budgets correct month and year FI-T8"
"passed","Wed Mar 20 22:39:50 GMT 2024","Wed Mar 20 22:39:53 GMT 2024","2353","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch",""
"passed","Wed Mar 20 22:40:23 GMT 2024","Wed Mar 20 22:40:24 GMT 2024","857","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateFirstBudgets","testCreateFirstBudgets","Create Budgets FI-T5"
"passed","Wed Mar 20 22:40:10 GMT 2024","Wed Mar 20 22:40:13 GMT 2024","2795","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch",""
"passed","Wed Mar 20 22:40:19 GMT 2024","Wed Mar 20 22:40:22 GMT 2024","2785","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckNextExpectedMatch","testSetBillToRepeatYearlyAndCheckNextExpectedMatch",""
"passed","Wed Mar 20 22:40:15 GMT 2024","Wed Mar 20 22:40:17 GMT 2024","2774","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts",""
"passed","Wed Mar 20 22:40:29 GMT 2024","Wed Mar 20 22:40:30 GMT 2024","960","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testAddBudgetInvalidAmount","testAddBudgetInvalidAmount","Add budget invalid amount FI-T7"
