"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 03 00:30:55 GMT 2024","Tue Sep 03 00:30:56 GMT 2024","531","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testErrorMessageNonExistentEmail","testErrorMessageNonExistentEmail","TC_01.001.03 Validate Error Message for Non-Existent Email"
"passed","Tue Sep 03 00:31:26 GMT 2024","Tue Sep 03 00:31:28 GMT 2024","1837","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckNextExpectedMatch","testSetBillToRepeatYearlyAndCheckNextExpectedMatch",""
"passed","Tue Sep 03 00:30:53 GMT 2024","Tue Sep 03 00:30:53 GMT 2024","899","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testBrowserBackButtonInLogout","testBrowserBackButtonInLogout","TC_01.001.15 Validate Browser Back Button in Logout"
"passed","Tue Sep 03 00:30:44 GMT 2024","Tue Sep 03 00:30:46 GMT 2024","2097","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testLoggingNewPasswordAfterChangingPassword","testLoggingNewPasswordAfterChangingPassword","TC_01.001.18 Validate Logging New Password After Changing Password"
"passed","Tue Sep 03 00:31:24 GMT 2024","Tue Sep 03 00:31:25 GMT 2024","790","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatHalfYearAndCheckExpectedMonthlyCosts","testSetBillToRepeatHalfYearAndCheckExpectedMonthlyCosts",""
"passed","Tue Sep 03 00:31:13 GMT 2024","Tue Sep 03 00:31:15 GMT 2024","2071","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch",""
"passed","Tue Sep 03 00:31:09 GMT 2024","Tue Sep 03 00:31:11 GMT 2024","2114","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch",""
"unknown","Tue Sep 03 00:30:20 GMT 2024","Tue Sep 03 00:30:20 GMT 2024","1","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testSecureConnectionHTTPS","testSecureConnectionHTTPS","TC_01.001.22 Validate Secure Connection (HTTPS)"
"unknown","Tue Sep 03 00:30:20 GMT 2024","Tue Sep 03 00:30:20 GMT 2024","0","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testAccountLockoutAfterMultipleFailedAttempts","testAccountLockoutAfterMultipleFailedAttempts","TC_01.001.07 Validate Account Lockout After Multiple Failed Attempts"
"passed","Tue Sep 03 00:30:51 GMT 2024","Tue Sep 03 00:30:52 GMT 2024","979","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testBrowserBackButtonInLogin","testBrowserBackButtonInLogin","TC_01.001.14 Validate Browser Back Button in Login"
"unknown","Tue Sep 03 00:30:20 GMT 2024","Tue Sep 03 00:30:20 GMT 2024","0","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testErrorMessageEmptyPassword","testErrorMessageEmptyPassword","TC_01.001.05 Validate Error Message for Empty Password"
"passed","Tue Sep 03 00:31:00 GMT 2024","Tue Sep 03 00:31:01 GMT 2024","1578","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCreateNewBills","testCreateNewBills",""
"passed","Tue Sep 03 00:30:32 GMT 2024","Tue Sep 03 00:30:34 GMT 2024","1884","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testChangeBudgetByFixedAmount","testChangeBudgetByFixedAmount","TC_06.001.03 Validate change budget by 'Set a fixed amount every period'"
"passed","Tue Sep 03 00:31:06 GMT 2024","Tue Sep 03 00:31:08 GMT 2024","1858","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatDailyAndCheckNextExpectedMatch","testSetBillToRepeatDailyAndCheckNextExpectedMatch",""
"passed","Tue Sep 03 00:30:23 GMT 2024","Tue Sep 03 00:30:26 GMT 2024","2113","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testBudgetAddInvalidAmount","testBudgetAddInvalidAmount","06.001.02 Add invalid amount"
"passed","Tue Sep 03 00:30:30 GMT 2024","Tue Sep 03 00:30:31 GMT 2024","345","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testBudgetsCorrectMonthAndYear","testBudgetsCorrectMonthAndYear","TC_06.002.01 Correct month and year"
"passed","Tue Sep 03 00:30:27 GMT 2024","Tue Sep 03 00:30:29 GMT 2024","1914","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testBudgetAddValidAmount","testBudgetAddValidAmount","06.001.01 Validate add valid amount"
"passed","Tue Sep 03 00:30:49 GMT 2024","Tue Sep 03 00:30:50 GMT 2024","539","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testTabAndEnterKeyboardKeys","testTabAndEnterKeyboardKeys","TC_01.001.11 Validate Tab and Enter Keyboard Keys"
