"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 23 19:30:14 GMT 2024","Sat Mar 23 19:30:17 GMT 2024","2866","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch",""
"passed","Sat Mar 23 19:30:40 GMT 2024","Sat Mar 23 19:30:40 GMT 2024","889","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateFirstBudgets","testCreateFirstBudgets","Create Budgets FI-T5"
"passed","Sat Mar 23 19:30:10 GMT 2024","Sat Mar 23 19:30:13 GMT 2024","2858","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatDailyAndCheckNextExpectedMatch","testSetBillToRepeatDailyAndCheckNextExpectedMatch",""
"passed","Sat Mar 23 19:30:53 GMT 2024","Sat Mar 23 19:30:56 GMT 2024","2894","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsAndCorrectForOverspending","testCreateBudgetsAndCorrectForOverspending","Create Budgets and correct for overspending FI-T11"
"passed","Sat Mar 23 19:30:49 GMT 2024","Sat Mar 23 19:30:52 GMT 2024","3278","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsAddAnAmountEveryPeriod","testCreateBudgetsAddAnAmountEveryPeriod","Create Budgets add an amount every period FI-T10"
"passed","Sat Mar 23 19:30:23 GMT 2024","Sat Mar 23 19:30:26 GMT 2024","2790","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch",""
"passed","Sat Mar 23 19:30:58 GMT 2024","Sat Mar 23 19:31:01 GMT 2024","2968","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsWithFixedAmount","testCreateBudgetsWithFixedAmount","Create Budgets with fixed amount FI-T9"
"passed","Sat Mar 23 19:30:31 GMT 2024","Sat Mar 23 19:30:34 GMT 2024","2980","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts",""
"passed","Sat Mar 23 19:30:42 GMT 2024","Sat Mar 23 19:30:43 GMT 2024","1059","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testAddBudgetValidAmount","testAddBudgetValidAmount","Add budget valid amount FI-T6"
"passed","Sat Mar 23 19:30:06 GMT 2024","Sat Mar 23 19:30:09 GMT 2024","2377","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch",""
"passed","Sat Mar 23 19:30:46 GMT 2024","Sat Mar 23 19:30:47 GMT 2024","1034","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testAddBudgetInvalidAmount","testAddBudgetInvalidAmount","Add budget invalid amount FI-T7"
"passed","Sat Mar 23 19:30:27 GMT 2024","Sat Mar 23 19:30:30 GMT 2024","2833","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch",""
"passed","Sat Mar 23 19:30:19 GMT 2024","Sat Mar 23 19:30:21 GMT 2024","2756","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatHalfYearAndCheckExpectedMonthlyCosts","testSetBillToRepeatHalfYearAndCheckExpectedMonthlyCosts",""
"passed","Sat Mar 23 19:30:01 GMT 2024","Sat Mar 23 19:30:05 GMT 2024","3756","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCreateNewBills","testCreateNewBills",""
"passed","Sat Mar 23 19:30:35 GMT 2024","Sat Mar 23 19:30:38 GMT 2024","2863","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckNextExpectedMatch","testSetBillToRepeatYearlyAndCheckNextExpectedMatch",""
"passed","Sat Mar 23 19:30:45 GMT 2024","Sat Mar 23 19:30:45 GMT 2024","361","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testBudgetsCorrectMonthAndYear","testBudgetsCorrectMonthAndYear","Budgets correct month and year FI-T8"
