"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 19 21:51:18 GMT 2024","Tue Mar 19 21:51:19 GMT 2024","987","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testAddBudgetValidAmount","testAddBudgetValidAmount",""
"passed","Tue Mar 19 21:51:15 GMT 2024","Tue Mar 19 21:51:16 GMT 2024","850","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateFirstBudgets","testCreateFirstBudgets",""
"passed","Tue Mar 19 21:51:22 GMT 2024","Tue Mar 19 21:51:23 GMT 2024","956","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testAddBudgetInvalidAmount","testAddBudgetInvalidAmount",""
"passed","Tue Mar 19 21:51:24 GMT 2024","Tue Mar 19 21:51:27 GMT 2024","3054","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsAddAnAmountEveryPeriod","testCreateBudgetsAddAnAmountEveryPeriod",""
"passed","Tue Mar 19 21:50:50 GMT 2024","Tue Mar 19 21:50:53 GMT 2024","2965","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch",""
"passed","Tue Mar 19 21:51:03 GMT 2024","Tue Mar 19 21:51:06 GMT 2024","2962","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch",""
"passed","Tue Mar 19 21:51:11 GMT 2024","Tue Mar 19 21:51:14 GMT 2024","2752","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckNextExpectedMatch","testSetBillToRepeatYearlyAndCheckNextExpectedMatch",""
"passed","Tue Mar 19 21:50:59 GMT 2024","Tue Mar 19 21:51:02 GMT 2024","2958","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch",""
"passed","Tue Mar 19 21:51:32 GMT 2024","Tue Mar 19 21:51:35 GMT 2024","2939","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsWithFixedAmount","testCreateBudgetsWithFixedAmount",""
"passed","Tue Mar 19 21:50:43 GMT 2024","Tue Mar 19 21:50:45 GMT 2024","2360","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch",""
"passed","Tue Mar 19 21:50:38 GMT 2024","Tue Mar 19 21:50:41 GMT 2024","3629","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCreateNewBills","testCreateNewBills",""
"passed","Tue Mar 19 21:50:46 GMT 2024","Tue Mar 19 21:50:49 GMT 2024","2827","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatDailyAndCheckNextExpectedMatch","testSetBillToRepeatDailyAndCheckNextExpectedMatch",""
"passed","Tue Mar 19 21:51:20 GMT 2024","Tue Mar 19 21:51:20 GMT 2024","507","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testBudgetsCorrectMonthAndYear","testBudgetsCorrectMonthAndYear",""
"passed","Tue Mar 19 21:51:28 GMT 2024","Tue Mar 19 21:51:31 GMT 2024","2887","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsAndCorrectForOverspending","testCreateBudgetsAndCorrectForOverspending",""
"passed","Tue Mar 19 21:51:07 GMT 2024","Tue Mar 19 21:51:10 GMT 2024","2775","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts",""
"passed","Tue Mar 19 21:50:55 GMT 2024","Tue Mar 19 21:50:58 GMT 2024","2944","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatHalfYearAndCheckExpectedMonthlyCosts","testSetBillToRepeatHalfYearAndCheckExpectedMonthlyCosts",""
