"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 19 20:45:08 GMT 2024","Fri Jul 19 20:45:12 GMT 2024","3655","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCreateNewBills","testCreateNewBills",""
"passed","Fri Jul 19 20:44:49 GMT 2024","Fri Jul 19 20:44:51 GMT 2024","1200","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testBudgetsCorrectMonthAndYear","testBudgetsCorrectMonthAndYear","Budgets correct month and year FI-T8"
"passed","Fri Jul 19 20:45:24 GMT 2024","Fri Jul 19 20:45:27 GMT 2024","3807","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch","testSetBillToRepeatEveryHalfYearAndCheckNextExpectedMatch",""
"passed","Fri Jul 19 20:45:39 GMT 2024","Fri Jul 19 20:45:43 GMT 2024","3780","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch","testSetBillToRepeatWeeklyAndCheckNextExpectedMatch",""
"passed","Fri Jul 19 20:44:40 GMT 2024","Fri Jul 19 20:44:41 GMT 2024","953","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateFirstBudgets","testCreateFirstBudgets","Create Budgets FI-T5"
"passed","Fri Jul 19 20:44:57 GMT 2024","Fri Jul 19 20:45:01 GMT 2024","4028","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsAndCorrectForOverspending","testCreateBudgetsAndCorrectForOverspending","Create Budgets and correct for overspending FI-T11"
"passed","Fri Jul 19 20:45:34 GMT 2024","Fri Jul 19 20:45:38 GMT 2024","3811","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch",""
"passed","Fri Jul 19 20:45:29 GMT 2024","Fri Jul 19 20:45:33 GMT 2024","3848","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatHalfYearAndCheckExpectedMonthlyCosts","testSetBillToRepeatHalfYearAndCheckExpectedMonthlyCosts",""
"passed","Fri Jul 19 20:44:43 GMT 2024","Fri Jul 19 20:44:45 GMT 2024","1834","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testAddBudgetInvalidAmount","testAddBudgetInvalidAmount","Add budget invalid amount FI-T7"
"passed","Fri Jul 19 20:45:14 GMT 2024","Fri Jul 19 20:45:17 GMT 2024","3419","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch","testCheckingTheDateBillsRepeatsMonthlyAndCheckNextExpectedMatch",""
"passed","Fri Jul 19 20:44:46 GMT 2024","Fri Jul 19 20:44:48 GMT 2024","1818","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testAddBudgetValidAmount","testAddBudgetValidAmount","Add budget valid amount FI-T6"
"passed","Fri Jul 19 20:45:50 GMT 2024","Fri Jul 19 20:45:54 GMT 2024","3736","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckNextExpectedMatch","testSetBillToRepeatYearlyAndCheckNextExpectedMatch",""
"passed","Fri Jul 19 20:45:03 GMT 2024","Fri Jul 19 20:45:07 GMT 2024","4013","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsWithFixedAmount","testCreateBudgetsWithFixedAmount","Create Budgets with fixed amount FI-T9"
"passed","Fri Jul 19 20:44:52 GMT 2024","Fri Jul 19 20:44:56 GMT 2024","3788","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testCreateBudgetsAddAnAmountEveryPeriod","testCreateBudgetsAddAnAmountEveryPeriod","Create Budgets add an amount every period FI-T10"
"passed","Fri Jul 19 20:45:18 GMT 2024","Fri Jul 19 20:45:22 GMT 2024","3801","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatDailyAndCheckNextExpectedMatch","testSetBillToRepeatDailyAndCheckNextExpectedMatch",""
"passed","Fri Jul 19 20:45:45 GMT 2024","Fri Jul 19 20:45:49 GMT 2024","3855","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts",""
