"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Wed Sep 11 19:03:22 GMT 2024","Wed Sep 11 19:03:22 GMT 2024","0","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testPasswordMissingNumber","testPasswordMissingNumber","TC_01.002.03 Validate Password Missing Number"
"passed","Wed Sep 11 19:03:35 GMT 2024","Wed Sep 11 19:03:36 GMT 2024","577","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testRegisteringKeyboardKeysUse","testRegisteringKeyboardKeysUse","TC_01.001.06 Validate Registering Keyboard Keys Use"
"passed","Wed Sep 11 19:03:24 GMT 2024","Wed Sep 11 19:03:25 GMT 2024","594","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testAdditionalInformationButtonCheckYourPasswordSecurity","testAdditionalInformationButtonCheckYourPasswordSecurity","TC_01.002.10 Validate the Additional Information Button 'Check your password security'"
"passed","Wed Sep 11 19:03:38 GMT 2024","Wed Sep 11 19:03:38 GMT 2024","321","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testRegistrationWithMissingPassword","testRegistrationWithMissingPassword","TC_01.001.04 Validate Registration with Missing Password"
"passed","Wed Sep 11 19:04:03 GMT 2024","Wed Sep 11 19:04:05 GMT 2024","1888","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch","testSetBillToRepeatQuarterlyAndCheckNextExpectedMatch",""
"passed","Wed Sep 11 19:03:40 GMT 2024","Wed Sep 11 19:03:40 GMT 2024","739","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testSuccessfulAccountRegistration","testSuccessfulAccountRegistration","TC_01.001.01 Validate Successful Account Registration"
"passed","Wed Sep 11 19:04:20 GMT 2024","Wed Sep 11 19:04:22 GMT 2024","2058","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckNextExpectedMatch","testSetBillToRepeatYearlyAndCheckNextExpectedMatch",""
"passed","Wed Sep 11 19:03:51 GMT 2024","Wed Sep 11 19:03:53 GMT 2024","1859","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testChangeBudgetByFixedAmount","testChangeBudgetByFixedAmount","TC_06.001.03 Validate change budget by 'Set a fixed amount every period'"
"unknown","Wed Sep 11 19:03:22 GMT 2024","Wed Sep 11 19:03:22 GMT 2024","0","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testErrorMessageEmptyEmailAndPassword","testErrorMessageEmptyEmailAndPassword","TC_01.001.06 Validate Error Message for Empty Email and Password"
"passed","Wed Sep 11 19:03:43 GMT 2024","Wed Sep 11 19:03:45 GMT 2024","1937","Surefire suite","Surefire test","test.BudgetsTest","test.BudgetsTest","testBudgetAddInvalidAmount","testBudgetAddInvalidAmount","06.001.02 Add invalid amount"
"passed","Wed Sep 11 19:03:35 GMT 2024","Wed Sep 11 19:03:35 GMT 2024","17","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testPlaceholderPasswordText","testPlaceholderPasswordText","TC_01.001.08 Validate Placeholder Password Text"
"passed","Wed Sep 11 19:04:09 GMT 2024","Wed Sep 11 19:04:10 GMT 2024","951","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatHalfYearAndCheckExpectedMonthlyCosts","testSetBillToRepeatHalfYearAndCheckExpectedMonthlyCosts",""
"passed","Wed Sep 11 19:04:35 GMT 2024","Wed Sep 11 19:04:35 GMT 2024","19","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testPlaceholderEmailText","testPlaceholderEmailText","TC_01.001.12 Validate Placeholder Email Text"
"unknown","Wed Sep 11 19:03:22 GMT 2024","Wed Sep 11 19:03:22 GMT 2024","0","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testPasswordMissingUppercaseLetter","testPasswordMissingUppercaseLetter","TC_01.002.05 Validate Password Missing Uppercase Letter"
"passed","Wed Sep 11 19:04:06 GMT 2024","Wed Sep 11 19:04:08 GMT 2024","2026","Surefire suite","Surefire test","test.BillsTest","test.BillsTest","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts","testSetBillToRepeatYearlyAndCheckExpectedMonthlyCosts",""
"passed","Wed Sep 11 19:04:29 GMT 2024","Wed Sep 11 19:04:31 GMT 2024","2248","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testNoLoggingAfterChangingPassword","testNoLoggingAfterChangingPassword","TC_01.001.17 Validate No Logging Old Password After Changing Password"
"passed","Wed Sep 11 19:03:34 GMT 2024","Wed Sep 11 19:03:34 GMT 2024","18","Surefire suite","Surefire test","test.RegisterAccountTest","test.RegisterAccountTest","testPlaceholderPasswordConfirmText","testPlaceholderPasswordConfirmText","TC_01.001.09 Validate Placeholder Password Confirm Text"
"passed","Wed Sep 11 19:04:38 GMT 2024","Wed Sep 11 19:04:38 GMT 2024","666","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testSuccessfulLoginWithCorrectCredentials","testSuccessfulLoginWithCorrectCredentials","TC_01.001.01 Validate Successful Login with Correct Credentials"
"passed","Wed Sep 11 19:04:23 GMT 2024","Wed Sep 11 19:04:24 GMT 2024","1020","Surefire suite","Surefire test","test.LoggingInTest","test.LoggingInTest","testBrowserBackButtonInLogin","testBrowserBackButtonInLogin","TC_01.001.14 Validate Browser Back Button in Login"
